0.0109895706	0.0000474246
0.0329687119	0.0000000000
0.0549478531	0.0000000000
0.0769269943	0.0000000000
0.0989061356	0.0000000000
0.1208852768	0.0000000000
0.1428644180	0.0000000000
0.1648435593	0.0000000000
0.1868227005	0.0000000000
0.2088018417	0.0000000000
0.2307809830	0.0000000000
0.2527601242	0.0000000000
0.2747392654	0.0000000000
0.2967184067	0.0000000000
0.3186975479	0.0000000000
0.3406766891	0.0000000000
0.3626558304	0.0000000000
0.3846349716	0.0000000000
0.4066141129	0.0000000000
0.4285932541	0.0000000000
0.4505723953	0.0000000000
0.4725515366	0.0000000000
0.4945306778	0.0000000000
0.5165098190	0.0000000000
0.5384889603	0.0000000000
0.5604681015	0.0000000000
0.5824472427	0.0000000000
0.6044263840	0.0000000000
0.6264055252	0.0000000000
0.6483846664	0.0000000000
0.6703638077	0.0000000000
0.6923429489	0.0000000000
0.7143220901	0.0000000000
0.7363012314	0.0000000000
0.7582803726	0.0000000000
0.7802595139	0.0000000000
0.8022386551	0.0000000000
0.8242177963	0.0000000000
0.8461969376	0.0000000000
0.8681760788	0.0000000000
0.8901552200	0.0000000000
0.9121343613	0.0000000000
0.9341135025	0.0000000000
0.9560926437	0.0000000000
0.9780717850	0.0000000000
1.0000509262	0.0000000000
1.0220300674	0.0000000000
1.0440092087	0.0000000000
1.0659883499	0.0000000000
1.0879674911	0.0000000000
1.1099466324	0.0000000000
1.1319257736	0.0000000000
1.1539049149	0.0000000000
1.1758840561	0.0000000000
1.1978631973	0.0000000000
1.2198423386	0.0000000000
1.2418214798	0.0000000000
1.2638006210	0.0000000000
1.2857797623	0.0000000000
1.3077589035	0.0000000000
1.3297380447	0.0000000000
1.3517171860	0.0000000000
1.3736963272	0.0000000000
1.3956754684	0.0000000000
1.4176546097	0.0000000000
1.4396337509	0.0000000000
1.4616128922	0.0000000000
1.4835920334	0.0000000000
1.5055711746	0.0000000000
1.5275503159	0.0000000000
1.5495294571	0.0000000000
1.5715085983	0.0000000000
1.5934877396	0.0000000000
1.6154668808	0.0000000000
1.6374460220	0.0000000000
1.6594251633	0.0000000000
1.6814043045	0.0000000000
1.7033834457	0.0000000000
1.7253625870	0.0000000000
1.7473417282	0.0000000000
1.7693208694	0.0000000000
1.7913000107	0.0000000000
1.8132791519	0.0000000000
1.8352582932	0.0000000000
1.8572374344	0.0000000000
1.8792165756	0.0000000000
1.9011957169	0.0000000000
1.9231748581	0.0000000000
1.9451539993	0.0000000000
1.9671331406	0.0000000000
1.9891122818	0.0000000000
2.0110914230	0.0000000000
2.0330705643	0.0000000000
2.0550497055	0.0000000000
2.0770288467	0.0000000000
2.0990079880	0.0000000000
2.1209871292	0.0000000000
2.1429662704	0.0000000000
2.1649454117	0.0000000000
2.1869245529	0.0000000000
2.2089036942	0.0000000000
2.2308828354	0.0000000000
2.2528619766	0.0000000000
2.2748411179	0.0000000000
2.2968202591	0.0000000000
2.3187994003	0.0000000000
2.3407785416	0.0000000000
2.3627576828	0.0000000000
2.3847368240	0.0000000000
2.4067159653	0.0000000000
2.4286951065	0.0000000000
2.4506742477	0.0000000000
2.4726533890	0.0000000000
2.4946325302	0.0000000000
2.5166116714	0.0000000000
2.5385908127	0.0000000000
2.5605699539	0.0000000000
2.5825490952	0.0000000000
2.6045282364	0.0000270998
2.6265073776	0.0000406497
2.6484865189	0.0000609745
2.6704656601	0.0000880743
2.6924448013	0.0001151741
2.7144239426	0.0001761487
2.7364030838	0.0003590723
2.7583822250	0.0005555458
2.7803613663	0.0006029705
2.8023405075	0.0008604186
2.8243196487	0.0011788412
2.8462987900	0.0012804654
2.8682779312	0.0018766609
2.8902570724	0.0020731345
2.9122362137	0.0023644573
2.9342153549	0.0029132282
2.9561944962	0.0032519756
2.9781736374	0.0033535999
3.0001527786	0.0041327190
3.0221319199	0.0044917913
3.0441110611	0.0047831141
3.0660902023	0.0053318850
3.0880693436	0.0053996345
3.1100484848	0.0061787537
3.1320276260	0.0066665500
3.1540067673	0.0069917476
3.1759859085	0.0074727690
3.1979650497	0.0084686865
3.2199441910	0.0092613556
3.2419233322	0.0101488739
3.2639024734	0.0103995470
3.2858816147	0.0126623801
3.3078607559	0.0133669748
3.3298398972	0.0152368608
3.3518190384	0.0170931969
3.3737981796	0.0194373293
3.3957773209	0.0235497235
3.4177564621	0.0267271747
3.4397356033	0.0315306137
3.4617147446	0.0375941932
3.4836938858	0.0440642697
3.5056730270	0.0519232108
3.5276521683	0.0583323128
3.5496313095	0.0662048037
3.5716104507	0.0743550677
3.5935895920	0.0778035168
3.6155687332	0.0800189252
3.6375478745	0.0838399966
3.6595270157	0.0849578632
3.6815061569	0.0832302511
3.7034852982	0.0807167450
3.7254644394	0.0784335871
3.7474435806	0.0735623986
3.7694227219	0.0704255971
3.7914018631	0.0664487019
3.8133810043	0.0613539401
3.8353601456	0.0578987160
3.8573392868	0.0537727719
3.8793184280	0.0490574073
3.9012975693	0.0472078461
3.9232767105	0.0432512758
3.9452558517	0.0406225955
3.9672349930	0.0376958174
3.9892141342	0.0352636107
4.0111932755	0.0329398031
4.0331724167	0.0308463438
4.0551515579	0.0288138590
4.0771306992	0.0278043916
4.0991098404	0.0262190535
4.1210889816	0.0258938559
4.1430681229	0.0239562204
4.1650472641	0.0223302326
4.1870264053	0.0223166827
4.2090055466	0.0208261939
4.2309846878	0.0202774230
4.2529638290	0.0197828517
4.2749429703	0.0189834077
4.2969221115	0.0186920849
4.3189012527	0.0182855879
4.3408803940	0.0172117585
4.3628595352	0.0166392753
4.3848386765	0.0164021521
4.4068178177	0.0161921286
4.4287969589	0.0166121755
4.4507761002	0.0155044713
4.4727552414	0.0163818272
4.4947343826	0.0153723598
4.5167135239	0.0162158410
4.5386926651	0.0157111072
4.5606718063	0.0148676261
4.5826509476	0.0149692503
4.6046300888	0.0156873949
4.6266092300	0.0143222426
4.6485883713	0.0151386240
4.6705675125	0.0151487864
4.6925466537	0.0149624753
4.7145257950	0.0154434967
4.7365049362	0.0153046103
4.7584840775	0.0153283226
4.7804632187	0.0154401093
4.8024423599	0.0151894361
4.8244215012	0.0155586709
4.8464006424	0.0162361658
4.8683797836	0.0162293908
4.8903589249	0.0167273496
4.9123380661	0.0167713868
4.9343172073	0.0165545884
4.9562963486	0.0168221989
4.9782754898	0.0172659581
5.0002546310	0.0182110635
