0.0113163366	0.0000724659
0.0339490099	0.0000000000
0.0565816832	0.0000000000
0.0792143564	0.0000000000
0.1018470297	0.0000000000
0.1244797029	0.0000000000
0.1471123762	0.0000000000
0.1697450495	0.0000000000
0.1923777227	0.0000000000
0.2150103960	0.0000000000
0.2376430693	0.0000000000
0.2602757425	0.0000000000
0.2829084158	0.0000000000
0.3055410891	0.0000000000
0.3281737623	0.0000000000
0.3508064356	0.0000000000
0.3734391088	0.0000000000
0.3960717821	0.0000000000
0.4187044554	0.0000000000
0.4413371286	0.0000000000
0.4639698019	0.0000000000
0.4866024752	0.0000000000
0.5092351484	0.0000000000
0.5318678217	0.0000000000
0.5545004950	0.0000000000
0.5771331682	0.0000000000
0.5997658415	0.0000000000
0.6223985147	0.0000000000
0.6450311880	0.0000000000
0.6676638613	0.0000000000
0.6902965345	0.0000000000
0.7129292078	0.0000000000
0.7355618811	0.0000000000
0.7581945543	0.0000000000
0.7808272276	0.0000000000
0.8034599009	0.0000000000
0.8260925741	0.0000000000
0.8487252474	0.0000000000
0.8713579206	0.0000000000
0.8939905939	0.0000000000
0.9166232672	0.0000000000
0.9392559404	0.0000000000
0.9618886137	0.0000000000
0.9845212870	0.0000000000
1.0071539602	0.0000000000
1.0297866335	0.0000000000
1.0524193068	0.0000000000
1.0750519800	0.0000000000
1.0976846533	0.0000000000
1.1203173265	0.0000000000
1.1429499998	0.0000000000
1.1655826731	0.0000000000
1.1882153463	0.0000000000
1.2108480196	0.0000000000
1.2334806929	0.0000000000
1.2561133661	0.0000000000
1.2787460394	0.0000000000
1.3013787127	0.0000000000
1.3240113859	0.0000000000
1.3466440592	0.0000000000
1.3692767324	0.0000000000
1.3919094057	0.0000000000
1.4145420790	0.0000000000
1.4371747522	0.0000000000
1.4598074255	0.0000000000
1.4824400988	0.0000000000
1.5050727720	0.0000000000
1.5277054453	0.0000000000
1.5503381186	0.0000000000
1.5729707918	0.0000000000
1.5956034651	0.0000000000
1.6182361383	0.0000000000
1.6408688116	0.0000000000
1.6635014849	0.0000000000
1.6861341581	0.0000000000
1.7087668314	0.0000000000
1.7313995047	0.0000000000
1.7540321779	0.0000000000
1.7766648512	0.0000000000
1.7992975245	0.0000000000
1.8219301977	0.0000000000
1.8445628710	0.0000000000
1.8671955442	0.0000000000
1.8898282175	0.0000000000
1.9124608908	0.0000000000
1.9350935640	0.0000000000
1.9577262373	0.0000000000
1.9803589106	0.0000000000
2.0029915838	0.0000000000
2.0256242571	0.0000000000
2.0482569304	0.0000000000
2.0708896036	0.0000000000
2.0935222769	0.0000000000
2.1161549501	0.0000000000
2.1387876234	0.0000000000
2.1614202967	0.0000000000
2.1840529699	0.0000000000
2.2066856432	0.0000000000
2.2293183165	0.0000000000
2.2519509897	0.0000000000
2.2745836630	0.0000905824
2.2972163363	0.0005072614
2.3198490095	0.0024276082
2.3424816828	0.0085509782
2.3651143560	0.0250913239
2.3877470293	0.0590234897
2.4103797026	0.1230108947
2.4330123758	0.2027052873
2.4556450491	0.3073279555
2.4782777224	0.3983270312
2.5009103956	0.4763184747
2.5235430689	0.5172617180
2.5461757421	0.5158848656
2.5688084154	0.4883478170
2.5914410887	0.4347955041
2.6140737619	0.3635615073
2.6367064352	0.2980160851
2.6593391085	0.2332496715
2.6819717817	0.1803495518
2.7046044550	0.1333191714
2.7272371283	0.0990609090
2.7498698015	0.0730999941
2.7725024748	0.0519761792
2.7951351480	0.0359974444
2.8177678213	0.0256167018
2.8404004946	0.0178809651
2.8630331678	0.0125184872
2.8856658411	0.0088046090
2.9082985144	0.0061777195
2.9309311876	0.0043298386
2.9535638609	0.0034240146
2.9761965342	0.0021377446
2.9988292074	0.0016485996
3.0214618807	0.0012862700
3.0440945539	0.0006703097
3.0667272272	0.0004166790
3.0893599005	0.0006703097
3.1119925737	0.0003623296
3.1346252470	0.0003079801
3.1572579203	0.0001811648
3.1798905935	0.0002173978
3.2025232668	0.0003804461
3.2251559401	0.0003804461
3.2477886133	0.0002898637
3.2704212866	0.0002536307
3.2930539598	0.0003260966
3.3156866331	0.0002536307
3.3383193064	0.0002717472
3.3609519796	0.0003442131
3.3835846529	0.0002536307
3.4062173262	0.0004166790
3.4288499994	0.0004347955
3.4514826727	0.0004891449
3.4741153460	0.0003804461
3.4967480192	0.0003442131
3.5193806925	0.0005253779
3.5420133657	0.0005797273
3.5646460390	0.0004891449
3.5872787123	0.0004166790
3.6099113855	0.0005072614
3.6325440588	0.0009058240
3.6551767321	0.0007246592
3.6778094053	0.0007246592
3.7004420786	0.0008695910
3.7230747519	0.0011775712
3.7457074251	0.0009782899
3.7683400984	0.0012138041
3.7909727716	0.0015036678
3.8136054449	0.0013587360
3.8362381182	0.0018116479
3.8588707914	0.0020471622
3.8815034647	0.0020652786
3.9041361380	0.0027174719
3.9267688112	0.0027174719
3.9494014845	0.0033153157
3.9720341578	0.0036776453
3.9946668310	0.0039131595
4.0172995043	0.0046559352
4.0399321775	0.0051813131
4.0625648508	0.0057610404
4.0851975241	0.0066487479
4.1078301973	0.0068480292
4.1304628706	0.0076089213
4.1530955439	0.0094205693
4.1757282171	0.0101271119
4.1983608904	0.0108789458
4.2209935637	0.0121561576
4.2436262369	0.0139678056
4.2662589102	0.0154352404
4.2888915834	0.0163410644
4.3115242567	0.0176545091
4.3341569300	0.0188592550
4.3567896032	0.0215948434
4.3794222765	0.0240768010
4.4020549498	0.0260062061
4.4246876230	0.0278178540
4.4473202963	0.0287508527
4.4699529696	0.0344484855
4.4925856428	0.0359340368
4.5152183161	0.0372837145
4.5378509893	0.0425284352
4.5604836626	0.0440773942
4.5831163359	0.0490775425
4.6057490091	0.0507895498
4.6283816824	0.0536157206
4.6510143557	0.0582354228
4.6736470289	0.0633623865
4.6962797022	0.0650834520
4.7189123755	0.0682266612
4.7415450487	0.0724840338
4.7641777220	0.0754460782
4.7868103952	0.0801925958
4.8094430685	0.0801473046
4.8320757418	0.0861982087
4.8547084150	0.0871583821
4.8773410883	0.0926205006
4.8999737616	0.0936169070
4.9226064348	0.0969231644
4.9452391081	0.0956821856
4.9678717813	0.1018236721
4.9905044546	0.1007457416
5.0131371279	0.1033182817
5.0357698011	0.1060629283
5.0584024744	0.1088709826
5.0810351477	0.1069144028
5.1036678209	0.1073854313
5.1263004942	0.1078655180
5.1489331675	0.1054741427
5.1715658407	0.1048310077
5.1941985140	0.1036353200
5.2168311872	0.1026479719
5.2394638605	0.0999848495
5.2620965338	0.1007004504
5.2847292070	0.1002022472
5.3073618803	0.0983905993
5.3299945536	0.0950843418
5.3526272268	0.0943143914
5.3752599001	0.0882816038
5.3978925734	0.0866964119
5.4205252466	0.0840423476
5.4431579199	0.0810621868
5.4657905931	0.0799751980
5.4884232664	0.0756544177
5.5110559397	0.0753917288
5.5336886129	0.0744587301
5.5563212862	0.0708082595
5.5789539595	0.0688335632
5.6015866327	0.0653551992
5.6242193060	0.0633261535
5.6468519793	0.0625652614
5.6694846525	0.0618315440
5.6921173258	0.0611612342
5.7147499990	0.0590234897
5.7373826723	0.0580904910
5.7600153456	0.0573114824
5.7826480188	0.0574201813
5.8052806921	0.0545668358
5.8279133654	0.0565777650
5.8505460386	0.0532443328
5.8731787119	0.0554817180
5.8958113852	0.0532080998
5.9184440584	0.0525015571
5.9410767317	0.0547298841
5.9637094049	0.0536972448
5.9863420782	0.0539961667
6.0089747515	0.0535070217
6.0316074247	0.0548114082
6.0542400980	0.0547298841
6.0768727713	0.0565687067
6.0995054445	0.0549925730
6.1221381178	0.0560523871
6.1447707911	0.0579093262
6.1674034643	0.0553186697
6.1900361376	0.0575107637
6.2126688108	0.0572299582
6.2353014841	0.0600198960
6.2579341574	0.0604546915
6.2805668306	0.0621938736
6.3031995039	0.0630362898
6.3258321772	0.0610525354
6.3484648504	0.0617771945
6.3710975237	0.0610434771
6.3937301970	0.0647664136
6.4163628702	0.0657175288
6.4389955435	0.0684712337
6.4616282167	0.0658986936
6.4842608900	0.0675382350
6.5068935633	0.0684802919
6.5295262365	0.0680454964
6.5521589098	0.0707539100
